Date,Symbols,Close,High,Low,Open,Volume
2020-10-13,MRNA,78.29,81.37,75.52,75.93,13669187.0
2020-10-14,AMZN,168.186,173.244,167.0,172.35,116578320.0
2020-10-14,GOOGL,1563.44,1583.85,1545.895,1573.31,1659228.0
2020-10-14,PFE,34.5641,34.9768,34.2923,34.705,22385394.983938
2020-10-14,BNTX,86.86,95.44,85.05,95.419,4198008.0
2020-10-14,MRNA,76.56,80.01,76.3252,80.01,6643833.0
2020-10-15,AMZN,166.932,167.794,164.0,164.6,104468960.0
2020-10-15,GOOGL,1555.47,1571.395,1541.1301,1544.5,1561485.0
2020-10-15,PFE,34.2735,34.452,34.1416,34.3489,16286934.668144
2020-10-15,BNTX,90.38,90.419,85.5,85.65,2033226.0
2020-10-15,MRNA,75.58,76.49,73.7101,75.48,5014595.0
2020-10-16,AMZN,163.636,169.983,158.0,168.162,129487060.0
2020-10-16,GOOGL,1567.7,1577.71,1557.66,1561.83,1710325.0
2020-10-16,PFE,35.5868,35.7455,34.7139,34.7615,43500168.941416
2020-10-16,BNTX,94.09,94.15,91.55,93.6,2792475.0
2020-10-16,MRNA,73.94,76.93,73.665,76.06,4693584.0
2020-10-19,AMZN,160.36,166.45,159.637,164.98,104472520.0
2020-10-19,GOOGL,1529.95,1583.925,1522.92,1575.93,1486652.0
2020-10-19,PFE,35.4449,36.4279,35.2942,36.0282,32307640.819477
2020-10-19,BNTX,93.92,97.29,92.24,96.23,2800200.0
2020-10-19,MRNA,70.96,74.09,70.5,73.97,6931283.0
2020-10-20,AMZN,160.85,163.3,159.6,161.114,90193560.0
2020-10-20,GOOGL,1551.08,1573.84,1520.5,1523.11,2085915.0
2020-10-20,PFE,35.1563,35.5293,35.0244,35.5114,22648675.655692
2020-10-20,BNTX,94.35,96.1167,91.6107,93.92,1872146.0
2020-10-20,MRNA,71.25,73.1,70.65,72.07,5441299.0
2020-10-21,AMZN,159.247,161.694,158.0,160.625,91854720.0
2020-10-21,GOOGL,1585.99,1615.14,1567.135,1569.85,3016053.0
2020-10-21,PFE,34.7704,35.1176,34.7516,35.0283,19208653.388736
2020-10-21,BNTX,87.72,92.94,85.67,92.75,3384553.0
2020-10-21,MRNA,68.37,71.5784,68.06,71.57,4614813.0
2020-10-22,AMZN,158.82,159.938,156.097,159.493,84240100.0
2020-10-22,GOOGL,1606.66,1613.42,1577.48,1585.0,1525773.0
2020-10-22,PFE,35.0978,35.2307,34.7238,34.7704,19470426.86885
2020-10-22,BNTX,86.36,90.12,85.4171,88.99,2205906.0
2020-10-22,MRNA,70.84,72.53,68.4,68.5035,5212065.0
2020-10-23,AMZN,160.22,160.266,157.0,159.55,69333740.0
2020-10-23,GOOGL,1632.98,1634.12,1611.91,1615.05,1527402.0
2020-10-23,PFE,35.802,35.9002,35.3011,35.5679,30918047.428088
2020-10-23,BNTX,88.69,89.99,87.06,89.6045,2079717.0
2020-10-23,MRNA,70.53,72.3997,68.8,72.3,3735087.0
2020-10-26,AMZN,160.352,164.149,157.665,159.937,118023020.0
2020-10-26,GOOGL,1584.29,1629.58,1567.78,1615.0,1791317.0
2020-10-26,PFE,35.558,35.6523,35.1464,35.5114,34181273.595152
2020-10-26,BNTX,82.93,89.84,80.35,88.22,2879921.0
2020-10-26,MRNA,70.24,71.32,68.7,70.36,3872799.0
2020-10-27,AMZN,164.316,164.583,160.565,161.247,85820940.0
2020-10-27,GOOGL,1598.88,1602.0,1576.99,1588.9319,1295138.0
2020-10-27,PFE,35.0978,35.7455,34.5741,34.7328,37285868.598103
2020-10-27,BNTX,83.95,84.055,80.5102,83.0,2222134.0
2020-10-27,MRNA,70.67,71.35,68.81,70.45,3812879.0
2020-10-28,AMZN,158.139,163.201,158.123,162.465,111766600.0
2020-10-28,GOOGL,1510.8,1553.81,1508.48,1550.01,2258675.0
2020-10-28,PFE,33.2409,34.8171,33.1209,34.5066,34256525.304629
2020-10-28,BNTX,77.54,80.74,75.345,79.89,2566120.0
2020-10-28,MRNA,65.74,69.47,65.4899,68.95,6043991.0
2020-10-29,AMZN,160.55,162.862,158.2,160.064,131930580.0
2020-10-29,GOOGL,1556.88,1588.735,1516.55,1517.02,2770343.0
2020-10-29,PFE,33.0822,33.4195,32.4444,33.2697,27869978.664686
2020-10-29,BNTX,84.81,85.7701,79.22,81.49,2512014.0
2020-10-29,MRNA,71.28,74.539,66.23,68.35,13776433.0
2020-10-30,AMZN,151.808,158.35,150.95,157.888,167921620.0
2020-10-30,GOOGL,1616.11,1681.315,1601.57,1667.44,4996197.0
2020-10-30,PFE,33.2697,33.3223,32.6706,33.0445,25951138.205018
2020-10-30,BNTX,85.36,88.5,83.05,87.01,2258283.0
2020-10-30,MRNA,67.47,71.49,66.85,70.8,7085797.0
2020-11-02,AMZN,150.224,153.985,147.506,153.087,145147000.0
2020-11-02,GOOGL,1624.32,1658.24,1614.24,1623.54,2211449.0
2020-11-02,PFE,33.9739,33.9928,33.3262,33.6922,21683202.967652
2020-11-02,BNTX,87.1,88.0,83.18,87.9044,2139891.0
2020-11-02,MRNA,67.11,68.6,66.55,68.02,4650268.0
2020-11-03,AMZN,152.42,153.745,149.049,150.926,97957600.0
2020-11-03,GOOGL,1645.66,1659.0,1612.108,1630.76,1571641.0
2020-11-03,PFE,33.9353,34.339,33.8331,34.1604,21891589.602711
2020-11-03,BNTX,87.22,88.2,84.85,84.91,1082581.0
2020-11-03,MRNA,69.08,69.25,66.59,66.75,4366928.0
2020-11-04,AMZN,162.058,162.242,156.986,157.999,136780820.0
2020-11-04,GOOGL,1745.85,1770.03,1703.0,1705.5803,3567149.0
2020-11-04,PFE,35.0045,35.7455,34.6574,34.7516,41352218.213661
2020-11-04,BNTX,90.69,91.1294,86.51,86.51,1701506.0
2020-11-04,MRNA,69.81,71.55,68.9188,68.97,5442067.0
2020-11-05,AMZN,166.1,168.34,164.444,165.998,115785700.0
2020-11-05,GOOGL,1762.5,1791.818,1741.03,1770.45,1987907.0
2020-11-05,PFE,34.4749,35.3368,34.4749,35.2882,33977413.575791
2020-11-05,BNTX,92.0,92.84,89.67,91.33,1459849.0
2020-11-05,MRNA,71.48,71.59,70.16,71.09,4449850.0
2020-11-06,AMZN,165.568,166.1,161.6,165.232,92946600.0
2020-11-06,GOOGL,1759.73,1768.495,1736.68,1751.34,1431084.0
2020-11-06,PFE,34.4848,34.7873,34.1912,34.4749,23906167.480317
2020-11-06,BNTX,92.0,92.2,90.33,92.0,861330.0
2020-11-06,MRNA,72.45,74.16,70.87,71.42,5841047.0
2020-11-09,AMZN,157.187,164.45,155.605,161.552,143808120.0
2020-11-09,GOOGL,1761.42,1816.89,1757.545,1795.98,2672024.0
2020-11-09,PFE,37.1362,39.7796,36.3605,39.6566,230495910.51805
2020-11-09,BNTX,104.8,115.0,98.51,114.02,14614871.0
2020-11-09,MRNA,77.74,80.25,75.42,77.75,20266813.0
2020-11-10,AMZN,151.751,155.7,150.974,154.751,131819120.0
2020-11-10,GOOGL,1737.72,1759.38,1716.12,1729.77,2151058.0
2020-11-10,PFE,36.6442,38.4078,36.4359,38.3205,80210718.798458
2020-11-10,BNTX,112.76,113.4,106.2,110.0,8029139.0
2020-11-10,MRNA,76.05,80.38,73.52,80.0,10499395.0
2020-11-11,AMZN,156.87,156.957,152.5,153.089,87338460.0
2020-11-11,GOOGL,1747.23,1762.9,1743.06,1748.4,1591906.0
2020-11-11,PFE,36.4726,38.0834,35.9052,36.8346,59068633.923549
2020-11-11,BNTX,109.45,112.5,108.6127,112.0,3274124.0
2020-11-11,MRNA,82.44,83.98,76.13,77.05,18576496.0
2020-11-12,AMZN,155.514,158.794,154.302,157.998,87424160.0
2020-11-12,GOOGL,1742.82,1764.98,1737.97,1742.0,1324363.0
2020-11-12,PFE,35.5739,36.3218,35.2803,36.2653,46890383.313368
2020-11-12,BNTX,101.63,107.1287,100.5,106.81,3604300.0
2020-11-12,MRNA,87.81,87.93,83.83,85.18,21750394.0
2020-11-13,AMZN,156.44,157.086,154.27,156.1,75251740.0
2020-11-13,GOOGL,1772.26,1777.13,1735.98,1748.0,1487877.0
2020-11-13,PFE,36.5866,36.6194,35.7197,35.8754,40380606.870167
2020-11-13,BNTX,106.0,108.2,103.37,104.12,3009657.0
2020-11-13,MRNA,89.39,90.53,85.22,86.62,14176721.0
2020-11-16,AMZN,156.553,157.135,153.634,154.66,76173520.0
2020-11-16,GOOGL,1774.03,1794.34,1761.33,1764.14,1273393.0
2020-11-16,PFE,35.3656,35.9518,34.9093,35.8675,75642356.412275
2020-11-16,BNTX,91.52,97.0,87.07,96.64,11171585.0
2020-11-16,MRNA,97.95,103.2,93.3,100.31,70853055.0
2020-11-17,AMZN,156.783,159.462,156.763,159.177,68894700.0
2020-11-17,GOOGL,1761.66,1777.14,1759.49,1767.86,1066034.0
2020-11-17,PFE,34.1426,34.579,33.9343,34.5681,49595248.913682
2020-11-17,BNTX,86.93,92.0,86.65,89.0,4057352.0
2020-11-17,MRNA,93.15,97.8,91.6,97.23,26171963.0
2020-11-18,AMZN,155.273,157.0,155.255,156.7,58336720.0
2020-11-18,GOOGL,1740.64,1765.0,1738.5658,1756.64,1005377.0
2020-11-18,PFE,34.4074,35.4499,34.3886,34.9867,66967948.309618
2020-11-18,BNTX,90.44,92.46,88.26,90.8,5772603.0
2020-11-18,MRNA,88.89,94.0,88.6103,93.87,21823450.0
2020-11-19,AMZN,155.851,156.25,154.046,155.266,60205400.0
2020-11-19,GOOGL,1758.57,1763.49,1730.02,1733.23,1005340.0
2020-11-19,PFE,34.2854,34.702,33.973,34.6732,45665724.070801
2020-11-19,BNTX,94.93,95.09,91.29,91.6,3400119.0
2020-11-19,MRNA,92.77,94.65,89.5114,90.0,16002015.0
2020-11-20,AMZN,154.97,156.644,154.902,155.851,67602760.0
2020-11-20,GOOGL,1736.38,1768.3625,1735.0,1762.0,1385322.0
2020-11-20,PFE,34.7675,35.3458,34.5215,34.7675,64003038.214919
2020-11-20,BNTX,104.07,105.33,99.05,100.0,6776843.0
2020-11-20,MRNA,97.61,98.43,94.82,95.0,15306303.0
2020-11-23,AMZN,154.92,156.987,153.273,155.835,94177740.0
2020-11-23,GOOGL,1727.56,1745.99,1710.18,1740.22,1127618.0
2020-11-23,PFE,34.5979,35.1384,34.3033,35.0799,46099866.842447
2020-11-23,BNTX,106.5,109.98,104.2,109.73,5194195.0
2020-11-23,MRNA,101.03,101.77,98.62,100.77,16359624.0
2020-11-24,AMZN,155.903,156.712,154.313,155.025,72042040.0
2020-11-24,GOOGL,1763.9,1766.475,1720.73,1727.5,1400306.0
2020-11-24,PFE,34.6732,34.8062,34.1227,34.2279,44846006.39193
2020-11-24,BNTX,101.87,103.43,97.5601,100.92,3864020.0
2020-11-24,MRNA,98.56,99.89,93.54,98.4,12515336.0
2020-11-25,AMZN,159.254,159.9,157.013,157.094,75808060.0
2020-11-25,GOOGL,1764.13,1770.38,1748.36,1767.81,979957.0
2020-11-25,PFE,34.6068,34.6365,34.332,34.6068,28453625.773739
2020-11-25,BNTX,104.96,106.06,99.1,100.0,3007405.0
2020-11-25,MRNA,109.18,109.29,98.65,99.03,25850691.0
2020-11-27,AMZN,159.767,160.81,159.502,160.563,47857340.0
2020-11-27,GOOGL,1787.02,1797.01,1764.54,1764.54,739507.0
2020-11-27,PFE,35.2714,35.2972,34.8161,34.8439,26681501.094901
2020-11-27,BNTX,109.99,111.2,106.1,106.44,3874562.0
2020-11-27,MRNA,127.03,130.06,114.86,115.12,43438495.0
2020-11-30,AMZN,158.402,161.42,156.278,160.424,81278320.0
2020-11-30,GOOGL,1754.4,1780.335,1747.84,1775.65,1620887.0
2020-11-30,PFE,36.293,36.7563,35.6195,35.9518,69061343.740738
2020-11-30,BNTX,124.24,124.91,113.5,113.64,9934807.0
2020-11-30,MRNA,152.74,153.8699,141.05,144.0,73203064.0
2020-12-01,AMZN,161.004,162.448,157.859,159.425,90887640.0
2020-12-01,GOOGL,1795.36,1821.7199,1763.03,1766.655,1868134.0
2020-12-01,PFE,37.3355,38.3681,36.9556,37.3266,76698299.916825
2020-12-01,BNTX,114.01,128.1299,108.0,124.5,9634549.0
2020-12-01,MRNA,141.01,178.5,130.33,177.66,125552341.0
2020-12-02,AMZN,160.176,161.6,158.663,161.082,62586080.0
2020-12-02,GOOGL,1824.97,1832.74,1785.1695,1795.36,1471235.0
2020-12-02,PFE,38.6518,39.2291,38.1787,38.3384,89034346.938826
2020-12-02,BNTX,121.09,123.59,116.43,120.85,7164716.0
2020-12-02,MRNA,143.0,149.7999,128.1,138.63,51217334.0
2020-12-03,AMZN,159.336,161.432,159.066,160.273,57840780.0
2020-12-03,GOOGL,1821.84,1843.83,1817.0,1820.54,1236366.0
2020-12-03,PFE,37.9803,38.869,37.4407,38.8224,72380231.15041
2020-12-03,BNTX,118.68,121.8,115.0,119.85,4264644.0
2020-12-03,MRNA,157.26,159.11,143.0101,143.5,38656507.0
